features,model,fractal,regime_mode,used_lime,used_online_adapt,used_rfe,rfe_features_selected,mse,rmse,mae,r2,explained_variance,mape
DIX+GEX+PUTCALLRATIO,CNN,wavelet,feature,False,False,False,,0.013921291527348062,0.11798852286281095,0.11108125465095803,-5.124860400139574,0.19771279867920977,132.34389701547823
DIX+GEX+PUTCALLRATIO,CNN_LSTM,wavelet,feature,False,False,False,,0.007212255681479642,0.08492500033252659,0.07060250936648717,-2.173129384755529,-0.43052763492980173,79.31435408162683
DIX+SKEW+PUTCALLRATIO,ARIMA,none,feature,False,False,False,,11.513700160040147,3.3931843687073866,2.7544182343067853,0.3794056249896901,0.46991275916712183,17.696373638475936
DIX+SKEW+PUTCALLRATIO,GARCH,none,feature,False,False,False,,83.67996314673759,9.147675286472383,8.049273817180802,-3.5103931584192214,-0.018135148491324138,43.46097916660083
DIX+SKEW+PUTCALLRATIO,ANN,none,feature,False,False,False,,0.0048647241169172415,0.06974757427263863,0.052332184145210583,-0.4518303753981969,-0.2909332898355206,47.08994149219603
DIX+SKEW+PUTCALLRATIO,RNN,none,feature,False,False,False,,0.003563294071819393,0.05969333356262987,0.04967186577657535,-0.06343102827833524,0.04732189679580445,60.63073247591208
DIX+SKEW+PUTCALLRATIO,LSTM,none,feature,False,False,False,,0.004988429627557176,0.07062881584422308,0.05469639864122631,-0.48874910164757224,-0.4380933955173494,57.23244638207612
DIX+SKEW+PUTCALLRATIO,GRU,none,feature,False,False,False,,0.004537541124734678,0.06736127318225717,0.056159433483511226,-0.3541857413042635,-0.22164622203553108,67.52189756772535
DIX+SKEW+PUTCALLRATIO,CNN,none,feature,False,False,False,,0.006822282678734278,0.0825971105955546,0.07094123117465236,-1.0360450016261225,-0.11962950540526829,88.96623924724068
DIX+SKEW+PUTCALLRATIO,CNN_LSTM,none,feature,False,False,False,,0.012444230723266121,0.1115537122791802,0.09083998225705338,-2.713861614407471,-0.9489536571434489,108.8531520971916
DIX+SKEW+PUTCALLRATIO,ARIMA,hurst,feature,False,False,False,,12.124524539457317,3.4820287964715795,2.834046747840598,0.091124633435402,0.262894040917397,18.53619374333981
DIX+SKEW+PUTCALLRATIO,GARCH,hurst,feature,False,False,False,,70.8938544375359,8.419848836976582,7.572674555575782,-4.314326160123115,-0.015615624488694024,42.32403066140999
DIX+SKEW+PUTCALLRATIO,ANN,hurst,feature,False,False,False,,0.0034786152648183266,0.05897978691736964,0.04471882830546329,-0.43451769535463836,-0.3915921591604814,49.19728167621202
DIX+SKEW+PUTCALLRATIO,RNN,hurst,feature,False,False,False,,0.0035649641243495536,0.0597073205256236,0.047678668830943856,-0.47012639523703426,-0.3929190180807125,55.80711893288256
DIX+SKEW+PUTCALLRATIO,LSTM,hurst,feature,False,False,False,,0.0028138194467547616,0.053045446993637085,0.04034779492627413,-0.16036798571155342,-0.15408434099800083,45.217846860156165
DIX+SKEW+PUTCALLRATIO,GRU,hurst,feature,False,False,False,,0.002585364155762044,0.05084647633575058,0.041350263843771835,-0.06615717693343415,0.06454564428917031,55.25804309104898
DIX+SKEW+PUTCALLRATIO,CNN,hurst,feature,False,False,False,,0.005709345024305167,0.0755602079424426,0.06418192830879095,-1.3544300943779297,-0.0823119046434464,85.92230434285726
DIX+SKEW+PUTCALLRATIO,CNN_LSTM,hurst,feature,False,False,False,,0.0062077757386147766,0.07878943925815678,0.06548398031485707,-1.5599738596849932,-0.292767590897552,80.44356070724486
DIX+SKEW+PUTCALLRATIO,ARIMA,wavelet,feature,False,False,False,,12.702823412402791,3.564102048539406,2.9374060154091994,-0.021310779236695998,0.16315588651216872,19.21949039288694
DIX+SKEW+PUTCALLRATIO,GARCH,wavelet,feature,False,False,False,,66.35858810930222,8.146078081463633,7.332374104463167,-4.335250214120618,-0.01263194414518276,41.34189807175817
DIX+SKEW+PUTCALLRATIO,ANN,wavelet,feature,False,False,False,,0.0064771504856761634,0.0804807460556633,0.0626595257026619,-1.849709916463476,-0.6887599233367594,64.06934814237863
DIX+SKEW+PUTCALLRATIO,RNN,wavelet,feature,False,False,False,,0.004792640786314256,0.06922890138023466,0.05869993331089886,-1.1085871024627423,0.06472694228378673,68.12272302535042
DIX+SKEW+PUTCALLRATIO,LSTM,wavelet,feature,False,False,False,,0.004558019050961298,0.0675131028094643,0.05975820701411869,-1.0053620982989866,0.2739088390287312,72.41972743978594
DIX+SKEW+PUTCALLRATIO,GRU,wavelet,feature,False,False,False,,0.006268290014994229,0.07917253321066738,0.07210242163761679,-1.7578189289411434,0.2971593170491953,89.4509362922757
DIX+SKEW+PUTCALLRATIO,CNN,wavelet,feature,False,False,False,,0.021854367187493496,0.14783222648493627,0.13145310430286483,-8.615124278795081,-1.1109952382304065,146.6001780009246
DIX+SKEW+PUTCALLRATIO,CNN_LSTM,wavelet,feature,False,False,False,,0.006002565328209161,0.07747622427693002,0.06711823461179668,-1.6409097608347136,-0.016695296432267748,79.81382666738443
GEX+SKEW+PUTCALLRATIO,ARIMA,none,feature,False,False,False,,11.513700160040147,3.3931843687073866,2.7544182343067853,0.3794056249896901,0.46991275916712183,17.696373638475936
GEX+SKEW+PUTCALLRATIO,GARCH,none,feature,False,False,False,,83.67996314673759,9.147675286472383,8.049273817180802,-3.5103931584192214,-0.018135148491324138,43.46097916660083
GEX+SKEW+PUTCALLRATIO,ANN,none,feature,False,False,False,,0.0027709792962190894,0.05264009209926489,0.040846590097280776,0.17302773699739682,0.1807786703210782,40.783978266917
GEX+SKEW+PUTCALLRATIO,RNN,none,feature,False,False,False,,0.002855073294637386,0.05343288589096967,0.044450591445754424,0.14793068763589268,0.1826306367911551,54.26335955203959
GEX+SKEW+PUTCALLRATIO,LSTM,none,feature,False,False,False,,0.0029592156723312834,0.05439867344275302,0.04037161410751119,0.11685039126792418,0.20903163312925443,37.826686626674466
GEX+SKEW+PUTCALLRATIO,GRU,none,feature,False,False,False,,0.0028324331937433925,0.05322060873142464,0.040502180950807716,0.15468740916624124,0.19202115846845091,40.88450567260175
GEX+SKEW+PUTCALLRATIO,CNN,none,feature,False,False,False,,0.0027657044613156193,0.05258996540515709,0.040948454713478466,0.17460196101380854,0.18978498687358702,39.829185350487315
GEX+SKEW+PUTCALLRATIO,CNN_LSTM,none,feature,False,False,False,,0.0031523726525398634,0.05614599409165238,0.04234891979498476,0.059204538317744415,0.05920504172421581,41.768729587858424
GEX+SKEW+PUTCALLRATIO,ARIMA,hurst,feature,False,False,False,,12.124524539457317,3.4820287964715795,2.834046747840598,0.091124633435402,0.262894040917397,18.53619374333981
GEX+SKEW+PUTCALLRATIO,GARCH,hurst,feature,False,False,False,,70.8938544375359,8.419848836976582,7.572674555575782,-4.314326160123115,-0.015615624488694024,42.32403066140999
GEX+SKEW+PUTCALLRATIO,ANN,hurst,feature,False,False,False,,0.0032327642480378042,0.05685740275494304,0.042373622331474854,-0.33313320550907655,-0.3330010718797378,43.829003032673846
GEX+SKEW+PUTCALLRATIO,RNN,hurst,feature,False,False,False,,0.0022906589034651526,0.04786082848703262,0.03829461198981049,0.05537391148830406,0.05775881332941213,45.64811852486748
GEX+SKEW+PUTCALLRATIO,LSTM,hurst,feature,False,False,False,,0.0023150744945217884,0.04811522102746477,0.040188005454634704,0.04530536560238363,0.07226836231294209,49.563088289042966
GEX+SKEW+PUTCALLRATIO,GRU,hurst,feature,False,False,False,,0.00229572790538501,0.047913754866269975,0.03865134626191431,0.05328354724901474,0.07727766720027618,49.141775429514055
GEX+SKEW+PUTCALLRATIO,CNN,hurst,feature,False,False,False,,0.004144148244921384,0.0643750591838282,0.04756615692845882,-0.7089713972214939,-0.7068276947971268,46.686048176305235
GEX+SKEW+PUTCALLRATIO,CNN_LSTM,hurst,feature,False,False,False,,0.0028960730014008095,0.05381517445294412,0.04163593394764317,-0.19428785631033252,-0.17247145541977793,45.12719734424574
GEX+SKEW+PUTCALLRATIO,ARIMA,wavelet,feature,False,False,False,,12.702823412402791,3.564102048539406,2.9374060154091994,-0.021310779236695998,0.16315588651216872,19.21949039288694
GEX+SKEW+PUTCALLRATIO,GARCH,wavelet,feature,False,False,False,,66.35858810930222,8.146078081463633,7.332374104463167,-4.335250214120618,-0.01263194414518276,41.34189807175817
GEX+SKEW+PUTCALLRATIO,ANN,wavelet,feature,False,False,False,,0.006590039821806847,0.08117906024220067,0.06698398919294803,-1.8993771059700366,-0.17288033495170274,74.5740014866945
GEX+SKEW+PUTCALLRATIO,RNN,wavelet,feature,False,False,False,,0.005759095533099488,0.07588870491120196,0.06730770097433966,-1.533791933169955,0.2212642788812278,80.70628394021489
GEX+SKEW+PUTCALLRATIO,LSTM,wavelet,feature,False,False,False,,0.0066762788958103165,0.08170849953224155,0.07118966806784814,-1.9373191523865572,0.006528859666581233,83.16953097860855
GEX+SKEW+PUTCALLRATIO,GRU,wavelet,feature,False,False,False,,0.00626735539776419,0.0791666305823621,0.07168831556716118,-1.7574077314563192,0.30792837925042693,85.97574852596162
GEX+SKEW+PUTCALLRATIO,CNN,wavelet,feature,False,False,False,,0.008735787789954846,0.09346543633854627,0.08305688523253703,-2.8434279314966533,0.006449764329066965,97.03653875219102
GEX+SKEW+PUTCALLRATIO,CNN_LSTM,wavelet,feature,False,False,False,,0.007725304220259477,0.08789370978778559,0.08059980578934757,-2.398852024953747,0.2585415648676147,103.55933084452644
DIX+GEX+SKEW+PUTCALLRATIO,ARIMA,none,feature,False,False,False,,11.513700160040147,3.3931843687073866,2.7544182343067853,0.3794056249896901,0.46991275916712183,17.696373638475936
DIX+GEX+SKEW+PUTCALLRATIO,GARCH,none,feature,False,False,False,,83.67996314673759,9.147675286472383,8.049273817180802,-3.5103931584192214,-0.018135148491324138,43.46097916660083
DIX+GEX+SKEW+PUTCALLRATIO,ANN,none,feature,False,False,False,,0.004861792131470637,0.06972655255690358,0.05946258745614277,-0.45095535238984086,-0.014361966304687668,74.91360464221374
DIX+GEX+SKEW+PUTCALLRATIO,RNN,none,feature,False,False,False,,0.00339001857140172,0.058223865994982846,0.04793417630863721,-0.011718612780019733,0.13336986505113058,60.881580705007856
DIX+GEX+SKEW+PUTCALLRATIO,LSTM,none,feature,False,False,False,,0.0029315287350682646,0.05414359366599399,0.04266068195139664,0.1251132928331763,0.1367426928189338,49.3547554007209
DIX+GEX+SKEW+PUTCALLRATIO,GRU,none,feature,False,False,False,,0.004151747140189049,0.06443405264446005,0.053895335364211414,-0.23904921722852923,-0.026548591201717597,65.19887107181103
DIX+GEX+SKEW+PUTCALLRATIO,CNN,none,feature,False,False,False,,0.007090917230391548,0.08420758416194796,0.07414958413296947,-1.1162164137358497,0.03397632949992613,92.85652620354753
DIX+GEX+SKEW+PUTCALLRATIO,CNN_LSTM,none,feature,False,False,False,,0.004387807057405296,0.0662405242838951,0.05770929095262316,-0.30949904130729156,0.14490256167643623,70.0448163351518
DIX+GEX+SKEW+PUTCALLRATIO,ARIMA,hurst,feature,False,False,False,,12.124524539457317,3.4820287964715795,2.834046747840598,0.091124633435402,0.262894040917397,18.53619374333981
DIX+GEX+SKEW+PUTCALLRATIO,GARCH,hurst,feature,False,False,False,,70.8938544375359,8.419848836976582,7.572674555575782,-4.314326160123115,-0.015615624488694024,42.32403066140999
DIX+GEX+SKEW+PUTCALLRATIO,ANN,hurst,feature,False,False,False,,0.004558533150160516,0.0675169101052508,0.05717337757991359,-0.8798561987876237,-0.20584975171333686,80.36428397556242
DIX+GEX+SKEW+PUTCALLRATIO,RNN,hurst,feature,False,False,False,,0.007019911517657697,0.08378491223160467,0.07433719875025348,-1.8948838906534622,-0.1488249940064008,97.67795794448139
DIX+GEX+SKEW+PUTCALLRATIO,LSTM,hurst,feature,False,False,False,,0.0024984873959935194,0.04998487167127189,0.04071258910053036,-0.030330780590195117,0.06645045979570208,53.0597596686734
DIX+GEX+SKEW+PUTCALLRATIO,GRU,hurst,feature,False,False,False,,0.0026758375123430455,0.05172849806772903,0.04340416415333578,-0.10346674441742398,0.1249159566559298,58.7540943981784
DIX+GEX+SKEW+PUTCALLRATIO,CNN,hurst,feature,False,False,False,,0.005038227246509578,0.07098047088114855,0.06099488465307326,-1.0776733234720979,-0.015663189098706898,78.36447234869357
DIX+GEX+SKEW+PUTCALLRATIO,CNN_LSTM,hurst,feature,False,False,False,,0.004620545933860839,0.06797459771018023,0.05755599296329781,-0.9054291434176354,-0.019357273569266864,72.67870630636024
DIX+GEX+SKEW+PUTCALLRATIO,ARIMA,wavelet,feature,False,False,False,,12.702823412402791,3.564102048539406,2.9374060154091994,-0.021310779236695998,0.16315588651216872,19.21949039288694
DIX+GEX+SKEW+PUTCALLRATIO,GARCH,wavelet,feature,False,False,False,,66.35858810930222,8.146078081463633,7.332374104463167,-4.335250214120618,-0.01263194414518276,41.34189807175817
DIX+GEX+SKEW+PUTCALLRATIO,ANN,wavelet,feature,False,False,False,,0.005709002728780582,0.07555794285699276,0.06883024936677179,-1.511752926738542,0.4049066499634846,87.5874235606422
DIX+GEX+SKEW+PUTCALLRATIO,RNN,wavelet,feature,False,False,False,,0.005778016065724545,0.07601326243310798,0.06058289162022694,-1.5421162772724482,-0.39275917655136316,63.86431660638028
DIX+GEX+SKEW+PUTCALLRATIO,LSTM,wavelet,feature,False,False,False,,0.005393243652220887,0.07343870677116317,0.0645977153408222,-1.3728304524691208,0.18344601707049302,75.83723941691456
DIX+GEX+SKEW+PUTCALLRATIO,GRU,wavelet,feature,False,False,False,,0.00823467720557371,0.09074512221366893,0.08397553099047221,-2.62295755571741,0.3245030152436861,101.41004077429423
DIX+GEX+SKEW+PUTCALLRATIO,CNN,wavelet,feature,False,False,False,,0.011521158176507203,0.10733665812064024,0.09610309961495068,-4.068889286630406,-0.2318235790204235,111.9896668026444
DIX+GEX+SKEW+PUTCALLRATIO,CNN_LSTM,wavelet,feature,False,False,False,,0.010520259930721039,0.10256831835767338,0.08631248286661046,-3.628530572918975,-0.6162430861999926,95.931742774786
